fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,	002599,平安消费精选混合C,2020-04-24,1.0628,0.8564,-0.6543,1.7618,9.1394,7.6035,8.6865,11.9542,8.4114,-3.6614,7.1902,-14.3550,0.00%,http://fund.eastmoney.com/	002599.html
hh,	002124,广发新兴产业混合,2020-04-24,2.0290,2.0290,-0.8309,1.7553,11.4835,15.9429,37.1873,45.8663,53.3636,82.4640,24.2498,102.90,0.15%,http://fund.eastmoney.com/	002124.html
hh,	001543,宝盈新锐混合A,2020-04-24,2.0310,2.0310,0.1479,1.7535,13.1476,15.0708,15.4633,31.5415,56.4715,89.6359,9.4289,103.10,0.15%,http://fund.eastmoney.com/	001543.html
hh,	005533,银华国企改革混合发起式,2020-04-24,1.4934,1.4934,-1.2302,1.7441,7.5162,6.8546,21.3061,22.8226,,,12.8798,49.34,0.15%,http://fund.eastmoney.com/	005533.html
hh,	002943,广发多因子混合,2020-04-24,1.5584,1.5584,-0.7072,1.7432,4.4154,9.1011,17.8998,13.7850,40.5737,53.1296,9.5074,55.84,0.15%,http://fund.eastmoney.com/	002943.html
hh,	004558,汇安丰裕灵活配置混合A,2020-04-24,1.1446,1.1936,-1.1230,1.7422,5.2603,1.8508,20.5526,33.4560,24.5154,,8.6164,19.6967,0.15%,http://fund.eastmoney.com/	004558.html
hh,	004559,汇安丰裕灵活配置混合C,2020-04-24,1.2423,1.2913,-1.1301,1.7362,5.2441,1.8196,20.7692,33.7306,34.6626,,8.5832,29.4646,0.00%,http://fund.eastmoney.com/	004559.html
hh,	310308,申万菱信盛利精选混合,2020-04-24,1.1293,3.3282,-0.4408,1.7296,10.8352,8.8747,19.4566,31.7581,37.7049,52.9004,14.8829,616.2456,0.15%,http://fund.eastmoney.com/	310308.html
hh,	519008,汇添富优势精选混合,2020-04-24,3.0241,7.1543,-0.7613,1.7291,9.0119,1.1168,8.2960,8.8375,6.7209,41.0281,1.63,1183.2831,0.15%,http://fund.eastmoney.com/	519008.html
hh,	121008,国投瑞银成长优选混合,2020-04-24,0.7030,3.0539,-0.4813,1.7072,8.8236,4.2254,20.0889,28.2145,31.5002,32.8672,7.8056,72.7397,0.15%,http://fund.eastmoney.com/	121008.html
hh,	005979,南方合顺多资产(FOF)A,2020-04-22,1.1491,1.1491,0.8602,1.6993,4.8545,-1.2970,7.9474,13.2118,,,3.2992,14.91,0.08%,http://fund.eastmoney.com/	005979.html
hh,	233008,大摩消费领航混合,2020-04-24,0.8275,0.8275,0.0726,1.6960,9.7480,3.9965,8.6101,20.1016,1.3596,-9.0359,0.9146,-17.25,0.15%,http://fund.eastmoney.com/	233008.html
hh,	160921,大成多策略混合(LOF),2020-04-24,1.20,1.2220,-0.7444,1.6949,9.3893,10.5990,19.8801,32.0132,29.1712,21.7417,9.3893,22.7156,0.15%,http://fund.eastmoney.com/	160921.html
hh,	673050,西部利得新盈混合,2020-04-24,1.2010,1.2010,-0.6617,1.6935,6.9457,1.6935,9.1818,12.77,14.7087,17.2852,6.3773,20.10,0.12%,http://fund.eastmoney.com/	673050.html
hh,	005980,南方合顺多资产(FOF)C,2020-04-22,1.1433,1.1433,0.8557,1.6899,4.8130,-1.3972,7.7365,12.7626,,,3.1766,14.33,0.00%,http://fund.eastmoney.com/	005980.html
hh,	006100,平安优势产业混合A,2020-04-24,1.4531,1.7081,-0.4521,1.6865,9.3378,5.0383,13.2982,28.6693,,,7.4937,72.6098,0.15%,http://fund.eastmoney.com/	006100.html
hh,	398011,中海分红增利混合,2020-04-24,1.0094,2.4374,-1.6179,1.6823,4.7748,-5.4690,9.2332,26.3338,39.2767,64.4488,1.4163,270.2064,0.15%,http://fund.eastmoney.com/	398011.html
hh,	001128,宝盈新兴产业混合,2020-04-24,0.6690,0.6690,-1.1817,1.6717,11.8729,6.1905,8.6039,12.0603,16.7539,9.8522,5.1887,-33.10,0.15%,http://fund.eastmoney.com/	001128.html
hh,	006101,平安优势产业混合C,2020-04-24,1.4298,1.6788,-0.4526,1.6710,9.2618,4.8317,12.7949,27.4729,,,7.2135,69.5645,0.00%,http://fund.eastmoney.com/	006101.html
hh,	217021,招商优势企业混合,2020-04-24,2.5630,2.5630,-0.8894,1.6660,6.8362,0.7469,17.0320,15.3465,17.6768,27.4490,10,156.30,0.15%,http://fund.eastmoney.com/	217021.html
hh,	001574,中海混改红利混合,2020-04-24,1.3440,1.3440,-1.6105,1.6641,5.0821,-4.9505,10.1639,26.4346,41.6228,66.9565,2.2831,34.40,0.15%,http://fund.eastmoney.com/	001574.html
hh,	005730,国泰江源优势精选混合,2020-04-24,1.1658,1.1658,-0.3249,1.6568,9.4545,7.3580,21.4628,39.3664,18.8137,,14.2941,16.58,0.15%,http://fund.eastmoney.com/	005730.html
hh,	002125,广发新兴成长混合,2020-04-24,1.0440,1.0440,-0.3817,1.6553,10.2429,6.5306,13.4783,29.6894,16.1290,,7.5180,4.40,0.15%,http://fund.eastmoney.com/	002125.html
hh,	000977,长城环保主题混合,2020-04-24,1.4446,1.4446,-0.9123,1.6465,10.1151,10.5026,38.0543,45.7131,58.0525,45.9192,19.5366,44.46,0.15%,http://fund.eastmoney.com/	000977.html
hh,	519959,长信多利混合,2020-04-24,1.3590,1.5690,-0.2935,1.6455,11.4848,3.8991,10.9388,16.9381,43.1119,63.4722,4.2178,58.5680,0.15%,http://fund.eastmoney.com/	519959.html
hh,	000220,富国医疗保健行业混合,2020-04-24,3.4640,3.4640,-2.0916,1.6432,13.6483,17.7030,29.7378,61.9448,75.2150,102.2183,28.1539,246.40,0.15%,http://fund.eastmoney.com/	000220.html
hh,	002160,南方驱动混合,2020-04-24,1.9870,1.9870,-1.1934,1.6368,8.2834,5.4671,25.2837,47.7323,44.8251,68.6757,14.7891,98.70,0.15%,http://fund.eastmoney.com/	002160.html
hh,	180001,银华优势企业混合,2020-04-24,1.3254,3.2602,-0.0980,1.6255,8.0108,5.9388,9.2171,17.4485,13.3568,11.2308,5.3139,499.4468,0.15%,http://fund.eastmoney.com/	180001.html
hh,	002189,农银汇理国企改革混合,2020-04-24,1.8264,1.8264,-0.6095,1.6247,9.6871,7.1831,21.9877,33.0032,35.3591,69.3620,13.7235,82.64,0.15%,http://fund.eastmoney.com/	002189.html
hh,	007250,广发养老2050混合(FOF),2020-04-22,1.0321,1.0321,0.7517,1.6247,4.2631,-4.8756,0.35,,,,-2.3188,3.21,0.15%,http://fund.eastmoney.com/	007250.html
hh,	004357,南方智慧混合,2020-04-24,1.6328,1.6328,-0.3904,1.6244,12.4440,10.8185,19.2957,29.6285,41.6746,61.9681,9.4370,63.28,0.15%,http://fund.eastmoney.com/	004357.html
hh,	162006,长城久富混合(LOF),2020-04-24,1.4680,4.1978,-1.1781,1.6128,8.8294,6.9503,27.5191,29.5904,29.9230,40.0160,16.4340,188.3499,0.15%,http://fund.eastmoney.com/	162006.html
hh,	000976,长城新兴产业混合,2020-04-24,1.6219,1.6219,-1.2181,1.6101,8.8012,7.6101,31.9261,30.1790,34.0413,41.6507,16.3820,62.19,0.15%,http://fund.eastmoney.com/	000976.html
hh,	610005,信达澳银红利回报混合,2020-04-24,1.0790,1.2880,-0.4613,1.6008,11.4669,4.3520,8.5998,25.9457,21.0423,10.0274,4.1311,29.9927,0.15%,http://fund.eastmoney.com/	610005.html
hh,	001339,兴银鼎新灵活配置混合,2020-04-24,1.0870,1.1440,-1.1818,1.5888,3.3270,0.5550,19.5819,28.0331,6.6732,6.3601,8.4831,14.6065,0.05%,http://fund.eastmoney.com/	001339.html
hh,	000684,长盛养老健康产业灵活配置混合,2020-04-24,1.4730,1.4730,-1.7345,1.5862,12.5286,12.5286,17.3705,22.8524,15.2582,18.8862,13.7452,47.30,0.15%,http://fund.eastmoney.com/	000684.html
hh,	002258,大成国企改革灵活配置混合,2020-04-24,1.2810,1.2810,-0.3113,1.5860,9.5808,4.5714,14.2730,25.2199,32.8838,,6.3071,28.10,0.15%,http://fund.eastmoney.com/	002258.html
hh,	000550,广发新动力混合,2020-04-24,2.0530,2.0530,-0.3398,1.5834,10.7933,7.4307,12.5548,9.1441,2.8042,-4.9977,8.1665,105.30,0.15%,http://fund.eastmoney.com/	000550.html
hh,	110012,易方达科汇灵活配置混合,2020-04-24,1.7420,6.2580,-1.0227,1.5744,10.8143,8.4007,14.9446,24.2622,23.8405,33.9139,8.5170,223.0094,0.15%,http://fund.eastmoney.com/	110012.html
hh,	001907,国投瑞银境煊灵活配置混合A,2020-04-24,1.7373,1.7373,-1.4857,1.5609,7.4331,2.8840,27.9119,24.8509,56.9944,65.1426,8.4931,73.73,0.15%,http://fund.eastmoney.com/	001907.html
hh,	007407,农银养老2035混合(FOF),2020-04-22,1.0619,1.0619,0.5778,1.5492,3.0371,-0.8404,6.1475,,,,2.6089,6.19,0.08%,http://fund.eastmoney.com/	007407.html
hh,	206009,鹏华新兴产业混合,2020-04-24,3.0830,3.46,-1.0908,1.5481,12.1499,13.4707,28.5655,37.6339,47.1662,61.4740,22.0507,262.5534,0.15%,http://fund.eastmoney.com/	206009.html
hh,	001908,国投瑞银境煊灵活配置混合C,2020-04-24,1.68,1.68,-1.4836,1.5474,7.3826,2.7272,27.5530,23.4931,54.3550,61.3833,8.2893,68,0.00%,http://fund.eastmoney.com/	001908.html
hh,	009275,融通医疗保健行业混合C,2020-04-24,1.8410,1.8410,-1.5508,1.5445,,,,,,,,3.3689,0.00%,http://fund.eastmoney.com/	009275.html
hh,	008370,国泰研究精选两年持有混合,2020-04-24,1.1849,1.1849,-0.3867,1.5425,13.6595,8.4875,,,,,16.5552,18.49,1.50%,http://fund.eastmoney.com/	008370.html
hh,	005643,鹏扬景升C,2020-04-24,1.3767,1.3767,-1.1772,1.5415,12.5031,4.9314,20.6785,29.1706,40.1364,,9.1926,37.67,0.00%,http://fund.eastmoney.com/	005643.html
hh,	007651,工银养老2045三年持有混合(FOF),2020-04-22,1.0081,1.0081,0.6892,1.5411,3.9171,0.81,,,,,,0.81,0.12%,http://fund.eastmoney.com/	007651.html
hh,	007650,工银养老2040(FOF),2020-04-22,1.0819,1.0819,0.6606,1.5392,4.1089,-0.2673,8.0927,,,,3.5608,8.19,0.12%,http://fund.eastmoney.com/	007650.html
hh,	519653,银河鑫利混合C,2020-04-24,1.1890,1.1990,-0.2517,1.5372,4.7577,1.2777,5.2212,11.3296,11.4340,14.1075,1.7108,20.0555,0.00%,http://fund.eastmoney.com/	519653.html
hh,	005967,鹏华创新驱动混合,2020-04-24,1.3690,1.3690,-1.3333,1.5353,15.6641,10.6084,31.3189,29.2607,,,23.3111,36.90,0.15%,http://fund.eastmoney.com/	005967.html
hh,	000167,广发聚优灵活配置混合A,2020-04-24,1.7890,1.9990,-0.6663,1.5324,10.5003,6.4248,10.6370,30.2038,38.7898,62.6648,3.4702,110.0002,0.15%,http://fund.eastmoney.com/	000167.html
hh,	519652,银河鑫利混合A,2020-04-24,1.1930,1.2250,-0.2508,1.5319,4.8331,1.4456,5.4819,11.8088,12.4411,15.8252,1.8787,23.0649,0.08%,http://fund.eastmoney.com/	519652.html
hh,	001898,易方达大健康混合,2020-04-24,1.4590,1.4590,-1.0847,1.5310,11.0350,3.9914,10.4466,25.9931,41.3760,,4.4381,45.90,0.15%,http://fund.eastmoney.com/	001898.html
hh,	006240,中融医疗健康混合A,2020-04-24,1.6880,1.6880,-1.2403,1.5216,13.6318,13.7083,23.6721,38.9872,,,22.2391,68.80,0.15%,http://fund.eastmoney.com/	006240.html
hh,	570006,诺德中小盘混合,2020-04-24,1.61,2.14,-1.5892,1.5133,6.1305,2.2222,18.2954,30.8943,37.4894,32.0755,10.3496,117.6072,0.15%,http://fund.eastmoney.com/	570006.html
hh,	005805,华泰柏瑞医疗健康混合,2020-04-24,1.7999,1.7999,-1.4401,1.5115,14.7237,16.6040,26.4063,59.1002,,,24.5089,79.99,0.15%,http://fund.eastmoney.com/	005805.html
hh,	005342,长安裕泰混合C,2020-04-24,1.5346,1.5346,-2.0051,1.5081,8.3987,-0.0846,18.1188,39.8141,64.0582,,5.9587,53.46,0.00%,http://fund.eastmoney.com/	005342.html
hh,	070032,嘉实优化红利混合,2020-04-24,1.7520,2.6050,0.1143,1.5064,11.1675,-0.1709,4.2237,15.4911,21.2457,62.8253,-1.4069,238.9035,0.15%,http://fund.eastmoney.com/	070032.html
hh,	005341,长安裕泰混合A,2020-04-24,1.5236,1.5236,-2.0067,1.5057,8.4104,-0.0525,18.1543,39.5494,63.7927,,6.0117,52.36,0.12%,http://fund.eastmoney.com/	005341.html
hh,	006241,中融医疗健康混合C,2020-04-24,1.6719,1.6719,-1.2405,1.5057,13.7734,13.5802,23.4057,38.4596,,,21.8586,67.19,0.00%,http://fund.eastmoney.com/	006241.html
hh,	007082,平安高端制造混合A,2020-04-24,1.5210,1.5210,-0.6142,1.5015,9.5427,5.3616,33.4679,52.10,,,14.3437,52.10,0.15%,http://fund.eastmoney.com/	007082.html
hh,	006720,平安核心优势混合A,2020-04-24,1.3817,1.3817,-0.6329,1.4986,9.6065,2.1363,28.2439,35.3281,,,11.3466,38.17,0.15%,http://fund.eastmoney.com/	006720.html
hh,	161616,融通医疗保健行业混合A/B,2020-04-24,1.8410,2.2050,-1.6034,1.4884,16.1514,19.9348,30.1060,58.1615,61.0674,67.5159,31.3124,154.7786,0.15%,http://fund.eastmoney.com/	161616.html
hh,	007083,平安高端制造混合C,2020-04-24,1.5027,1.5027,-0.6282,1.4858,9.4624,5.1501,32.9941,50.27,,,14.0656,50.27,0.00%,http://fund.eastmoney.com/	007083.html
hh,	005220,海富通聚优精选混合(FOF),2020-04-23,1.1282,1.1282,-0.1946,1.4842,9.2053,2.8629,11.3722,13.5010,22.0731,,5.5576,12.82,0.15%,http://fund.eastmoney.com/	005220.html
hh,	006721,平安核心优势混合C,2020-04-24,1.3618,1.3618,-0.6348,1.4830,9.5311,1.9235,27.7246,34.1014,,,11.0676,36.18,0.00%,http://fund.eastmoney.com/	006721.html
hh,	003293,易方达科瑞混合,2020-04-24,1.2874,4.7944,-1.1745,1.4819,11.1552,7.5342,11.5598,19.3031,30.0403,54.1981,6.1686,49.3330,0.15%,http://fund.eastmoney.com/	003293.html
hh,	007249,广发均衡养老三年持有混合(FOF),2020-04-22,1.0239,1.0239,0.6191,1.4667,3.6861,-1.6710,2.3286,,,,0.4020,2.39,0.15%,http://fund.eastmoney.com/	007249.html
hh,	001487,宝盈优势产业混合,2020-04-24,1.5250,1.6750,0.4611,1.4638,11.3952,10.1879,12.9630,19.4205,35.7970,62.9273,5.3177,73.7791,0.15%,http://fund.eastmoney.com/	001487.html
hh,	004840,东兴品牌精选混合A,2020-04-24,1.1682,1.1682,-0.1026,1.4591,8.3272,5.4808,9.1368,3.8031,,,3.0250,16.82,0.15%,http://fund.eastmoney.com/	004840.html
hh,	090015,大成内需增长混合A,2020-04-24,3.20,3.20,-0.3426,1.4585,9.6266,4.5410,16.3636,22.5115,19.6709,37.6344,4.0989,220,0.15%,http://fund.eastmoney.com/	090015.html
hh,	000127,农银行业领先混合,2020-04-24,2.5605,2.9550,-0.6403,1.4582,9.5917,6.2492,19.2086,29.8103,31.4799,62.7074,12.4111,200.5368,0.15%,http://fund.eastmoney.com/	000127.html
hh,	660010,农银策略精选混合,2020-04-24,1.4902,1.4902,-0.6467,1.4570,9.5735,6.8933,20.0226,30.6734,31.1449,69.9008,13.4094,49.02,0.15%,http://fund.eastmoney.com/	660010.html
hh,	673043,西部利得行业主题优选混合C,2020-04-24,1.1150,1.2960,-0.8007,1.4558,5.8472,2.0537,8.1014,14.3528,21.2456,25.7036,6.4261,31.5939,0.00%,http://fund.eastmoney.com/	673043.html
hh,	006245,嘉实养老2030混合(FOF),2020-04-22,1.1151,1.1151,0.4776,1.4557,3.2309,-1.0208,8.5995,,,,3.0020,11.51,0.08%,http://fund.eastmoney.com/	006245.html
hh,	001007,国联安鑫安灵活配置混合,2020-04-24,1.1225,1.5685,-1.3534,1.4552,10.0683,9.3611,14.5596,39.4175,41.5108,45.1837,9.8008,65.7135,0.07%,http://fund.eastmoney.com/	001007.html
hh,	001004,新华稳健回报混合发起式,2020-04-24,1.0480,1.0480,-0.6635,1.4521,7.3770,-0.1905,8.3764,11.3709,24.3179,30.3483,1.4521,4.80,0.12%,http://fund.eastmoney.com/	001004.html
hh,	002537,平安安盈灵活配置混合,2020-04-24,1.3840,1.3840,-0.4675,1.4514,9.1311,4.3269,16.0587,31.6841,34.8928,37.0297,9.0966,38.40,0.12%,http://fund.eastmoney.com/	002537.html
hh,	673040,西部利得行业主题优选混合A,2020-04-24,1.3360,1.3360,-0.8166,1.4427,5.8637,1.9847,8.1781,14.4816,21.4545,25.9189,6.4542,33.60,0.12%,http://fund.eastmoney.com/	673040.html
hh,	050014,博时创业成长混合A,2020-04-24,2.3920,2.4640,-1.7659,1.4419,10.1797,9.7248,19.7797,24.6483,12.7770,30.4253,11.5672,155.1714,0.15%,http://fund.eastmoney.com/	050014.html
hh,	002553,博时创业成长混合C,2020-04-24,2.3980,2.3980,-1.8018,1.4383,10.1010,9.5978,19.4818,24.0559,11.6387,28.6481,11.3794,45.9525,0.00%,http://fund.eastmoney.com/	002553.html
hh,	070018,嘉实回报混合,2020-04-24,1.2110,1.9090,0.4146,1.4238,10.5936,3.7860,10.2183,23.5125,28.1029,53.8836,3.3784,108.1095,0.15%,http://fund.eastmoney.com/	070018.html
hh,	270025,广发行业领先混合A,2020-04-24,1.3590,2.0110,-0.4396,1.4179,12.6866,9.7738,13.25,17.2563,1.8741,6.3625,7.0079,99.5453,0.15%,http://fund.eastmoney.com/	270025.html
hh,	519068,汇添富成长焦点混合,2020-04-24,2.2212,3.4982,-0.6352,1.4154,9.9549,5.43,5.9388,11.2628,16.0434,47.1332,1.2696,374.2760,0.15%,http://fund.eastmoney.com/	519068.html
hh,	001297,平安智慧中国混合,2020-04-24,0.7220,0.7220,-0.6878,1.4045,9.0634,1.1204,27.5618,33.9518,38.5797,38.3142,9.8935,-27.80,0.15%,http://fund.eastmoney.com/	001297.html
hh,	002450,平安睿享文娱混合A,2020-04-24,1.8820,1.8820,-0.4759,1.4009,8.8490,5.4342,17.1126,34.2368,59.2217,96.4509,10.7059,88.20,0.15%,http://fund.eastmoney.com/	002450.html
hh,	001135,益民品质升级混合,2020-04-24,0.6550,0.6550,0.3063,1.3932,10.6419,-0.4559,3.6392,11.7747,18.0180,12.1575,-2.5298,-34.50,0.15%,http://fund.eastmoney.com/	001135.html
hh,	002451,平安睿享文娱混合C,2020-04-24,1.82,1.82,-0.4921,1.3928,8.7866,5.2632,16.6667,33.1383,56.8966,92.3890,10.4369,82,0.00%,http://fund.eastmoney.com/	002451.html
hh,	630016,华商价值共享混合发起式,2020-04-24,2.41,2.77,-1.4315,1.3883,5.9341,3.1237,19.4252,25.0649,21.9636,27.6885,12.3020,204.2780,0.15%,http://fund.eastmoney.com/	630016.html
hh,	006891,华夏养老2050五年(FOF),2020-04-22,1.1879,1.1879,0.6695,1.3826,5.1891,-1.7371,7.7754,18.7425,,,2.7951,18.79,0.15%,http://fund.eastmoney.com/	006891.html
hh,	540004,汇丰晋信2026周期混合,2020-04-24,2.2596,2.8796,-1.8206,1.3819,6.8268,9.0277,11.1024,15.3034,53.2451,70.0993,7.9444,255.5891,0.15%,http://fund.eastmoney.com/	540004.html
hh,	008293,农银汇理创新医疗混合,2020-04-24,1.0430,1.0430,-0.8932,1.3802,13.0991,4.30,,,,,,4.30,0.15%,http://fund.eastmoney.com/	008293.html
hh,	290002,泰信先行策略混合,2020-04-24,0.7351,2.6740,-0.5816,1.3791,8.9198,14.1283,18.9290,3.1864,26.3927,22.1502,14.2347,229.7462,0.15%,http://fund.eastmoney.com/	290002.html
hh,	290014,泰信现代服务业混合,2020-04-24,1.9850,2.0450,-0.6009,1.3790,9.0061,14.2775,19.5783,4.4737,29.4003,26.9994,14.6074,108.1775,0.15%,http://fund.eastmoney.com/	290014.html
hh,	003626,平安鑫利混合A,2020-04-24,1.0374,1.0670,0.0965,1.3780,3.2137,-4.4487,-4.2370,-2.5457,0.0193,5.8454,-4.7645,6.8086,0.08%,http://fund.eastmoney.com/	003626.html
hh,	005028,鹏华研究精选灵活配置混合,2020-04-24,1.5348,1.5348,-0.8655,1.3738,11.5407,11.7112,30.8105,44.0045,56.0866,,20.1691,53.48,0.15%,http://fund.eastmoney.com/	005028.html
hh,	006433,平安鑫利混合C,2020-04-24,1.0341,1.0341,0.1065,1.3724,3.2139,-4.4623,-4.2854,-2.7370,,,-4.7790,-0.3949,0.00%,http://fund.eastmoney.com/	006433.html
hh,	110011,易方达中小盘混合,2020-04-24,5.0243,5.9143,-0.1967,1.3679,10.7992,3.7993,6.8608,19.4795,42.8743,79.8305,1.2821,532.4873,0.15%,http://fund.eastmoney.com/	110011.html
hh,	006121,华安双核驱动混合,2020-04-24,1.3524,1.3524,-0.6319,1.3641,11.9629,5.4421,12.5312,32.7184,,,7.7180,35.24,0.15%,http://fund.eastmoney.com/	006121.html
hh,	519736,交银新成长混合,2020-04-24,2.8280,3.2280,-0.3172,1.3620,7.4060,4.5085,13.4376,29.3687,37.6826,73.2876,4.3542,242.2430,0.15%,http://fund.eastmoney.com/	519736.html
hh,	005680,财通资管价值成长混合,2020-04-24,1.4331,1.4331,-1.3899,1.3579,10.2639,8.4860,22.2990,38.3168,,,11.1103,43.2957,0.15%,http://fund.eastmoney.com/	005680.html
hh,	210004,金鹰稳健成长混合,2020-04-24,1.4210,2.1510,-1.5928,1.3552,5.2592,7.4074,15.5285,11.1894,13.9535,1.3552,11.6261,138.5507,0.15%,http://fund.eastmoney.com/	210004.html
hh,	161609,融通动力先锋混合,2020-04-24,1.4970,2.46,-1.2533,1.3541,6.7760,1.4915,13.2872,13.3244,18.3161,22.1703,3.3691,182.5748,0.15%,http://fund.eastmoney.com/	161609.html
hh,	006295,工银养老2035(FOF),2020-04-22,1.1531,1.1531,0.5932,1.3536,4.3435,0.2870,7.8571,11.6588,,,2.9278,15.31,0.05%,http://fund.eastmoney.com/	006295.html
hh,	008145,兴全优选进取三个月持有(FOF),2020-04-22,1.0058,1.0058,0.6807,1.3503,4.6945,,,,,,,0.58,0.15%,http://fund.eastmoney.com/	008145.html
hh,	200006,长城消费增值混合,2020-04-24,1.1218,2.5618,-0.8660,1.3461,7.3390,-0.8398,7.4624,19.8760,18.5710,24.9360,2.3634,244.4566,0.12%,http://fund.eastmoney.com/	200006.html
hh,	002945,大成盛世精选灵活配置混合,2020-04-24,1.2060,1.2060,-0.4950,1.3445,5.7895,4.2351,25.6250,27.2152,25.6250,,13.1332,20.60,0.15%,http://fund.eastmoney.com/	002945.html
hh,	900099,中信证券红利价值B,2020-04-24,1.4399,2.3966,-0.6074,1.3372,9.5982,5.6575,14.6508,,,,8.4753,13.1819,1.50%,http://fund.eastmoney.com/	900099.html
hh,	001076,易方达改革红利混合,2020-04-24,1.1370,1.1370,-0.3506,1.3369,10.9268,0.1762,1.4273,6.0634,12.3518,53.4413,-3.3163,13.70,0.15%,http://fund.eastmoney.com/	001076.html
hh,	007241,中欧预见养老2050五年持有(FOF)A,2020-04-22,1.1632,1.1632,0.5880,1.3329,5.4387,-0.3427,9.1080,,,,3.2762,16.32,0.15%,http://fund.eastmoney.com/	007241.html
hh,	007242,中欧预见养老2050五年持有(FOF)C,2020-04-22,1.1664,1.1664,0.5951,1.3292,5.4135,-0.4183,8.9483,,,,3.1847,16.64,0.00%,http://fund.eastmoney.com/	007242.html
hh,	000679,招商丰利灵活配置混合A,2020-04-24,1.2980,1.2980,-1.1424,1.3271,8.6192,-4.0650,11.1301,11.7040,11.7040,10.1868,3.84,29.80,0.15%,http://fund.eastmoney.com/	000679.html
hh,	000057,中银消费主题混合,2020-04-24,1.6040,1.6040,-0.6811,1.3266,8.0863,5.3876,9.7878,10.6207,10.7735,23.0061,3.6176,60.40,0.15%,http://fund.eastmoney.com/	000057.html
hh,	005324,前海开源泽鑫混合C,2020-04-24,1.4840,1.4840,-1.2050,1.3246,8.8136,5.4801,10.6637,-1.3101,48.6825,,2.7559,48.40,0.00%,http://fund.eastmoney.com/	005324.html
hh,	005323,前海开源泽鑫混合A,2020-04-24,1.4850,1.4850,-1.2108,1.3237,8.8231,5.4987,10.7135,-1.2108,48.7529,,2.7824,48.50,0.15%,http://fund.eastmoney.com/	005323.html
hh,	560003,益民创新优势混合,2020-04-24,0.8678,0.8878,0.3701,1.3194,10.0711,-0.3330,0.2657,4.8448,10.4072,2.3832,-3.8981,-11.8984,0.15%,http://fund.eastmoney.com/	560003.html
hh,	519688,交银精选混合,2020-04-24,0.8615,3.6733,-0.2894,1.3172,7.2852,4.2726,13.0429,28.9080,37.4439,72.0137,4.1213,829.0309,0.15%,http://fund.eastmoney.com/	519688.html
hh,	001303,银华稳利灵活配置混合A,2020-04-24,1.0780,1.0780,0.0929,1.3158,4.6602,0.9363,11.0196,15.6652,2.0833,4.0541,6.6271,7.80,0.06%,http://fund.eastmoney.com/	001303.html
hh,	002624,广发优企精选混合,2020-04-24,1.7750,1.8260,-0.4487,1.3128,11.9873,7.5758,16.3934,34.0635,38.8758,82.3001,8.1657,85.3992,0.15%,http://fund.eastmoney.com/	002624.html
hh,	002959,汇添富盈泰混合,2020-04-24,1.2370,1.2370,-0.7223,1.3104,6.3629,4.9194,6.5461,11.0413,14.9628,24.4467,3.7752,23.70,0.12%,http://fund.eastmoney.com/	002959.html
hh,	004076,国联安锐意成长混合,2020-04-24,1.6191,1.6191,-1.5146,1.3077,8.8324,8.1997,12.5078,27.9516,44.8341,55.6228,8.3953,61.91,0.15%,http://fund.eastmoney.com/	004076.html
hh,	005689,中银医疗保健混合,2020-04-24,1.9249,1.9529,-1.5699,1.3052,11.9323,16.6323,30.7588,72.5130,,,24.9448,97.2817,0.15%,http://fund.eastmoney.com/	005689.html
